user_name,user_id,nbr_ratings
tmike1313,60206,10
cjnuxoll,284562,10
phillybeer28,29533,10
butter14,321183,10
Dferrer,361783,10
lostrealities,244728,10
pants678,61217,10
Mora,343724,10
mwa423,79131,10
piwolub93,463373,10
Screech99,534,10
DeadWelsh,142742,10
Margarenia,397328,10
MarianoUT,6233,10
mbtrailbuilder,84470,10
conquerex,421040,10
Brandon8,127118,10
LilSassy,128049,10
Camillus88,428035,10
buzzmccoy1,9913,10
raoulgreco,318639,10
busey4pres,264164,10
dujo,432086,10
Paulmparsons1,288723,10
Monroe1ato,34311,10
giventofly,20271,10
darthmoore,218526,10
uncleben113,128088,10
LeoTheBeerKing,45214,10
bybeer,435004,10
louiscoucke,123644,10
JLPetter,288499,10
nickbigs,94947,10
AlcoholChair,73193,10
hill4575,113179,10
HoppyBrewnette,218065,10
Shaggy4,332228,10
theyohanful,404119,10
hippieman556,336854,10
FrankStallone,111215,10
s0me0nesmind1,99241,10
ryp,445320,10
Daddyo,9409,10
nikolamarkovic,416462,10
erinc,113045,10
scpullen,5771,10
PlinyTheMiddle,134560,10
Tastebuds808,244869,10
Dgkiz,299794,10
Roffe,65638,10
sa69me,316595,10
justinhhp87,75088,10
bearacle,475862,10
AndrewEire,426249,10
justone7,276305,10
durkahdurkah,50054,10
Senormac,69781,10
pistoles,64793,10
thomaspwrs,41555,10
hieronim,6243,10
MarcoDonato87,263223,10
MarcoGori,344494,10
Bansidhe,31902,10
ElbowRocker,321378,10
Bierexperte,133721,10
nagle,26385,10
beerism,106681,10
Peltoch,264625,10
beerist,36136,10
Igorrodz,472079,10
MapleCity219,118262,10
hew3,107413,10
Gimpel94,343352,10
Gilca,389475,10
jwnield,157165,10
TheMattBrewer,415660,10
jwager,86139,10
PisskyNight,9005,10
ennessdee,324773,10
enormousstormis,8294,10
dark_surfer,450567,10
darkelfdvr,321071,10
lovefornature,88590,10
albeuda,333982,10
Verga,55937,10
Pednurs,47042,10
juzo,97867,10
beermaker69,132378,10
MajorBuzz,323989,10
JoeyPeters,256903,10
earthgirl99,4920,10
emorriss,250466,10
namzad,79660,10
nailatem,274869,10
JoelMiler,222035,10
salvador,9825,10
Fancy_Clown,250842,10
BEERICUS - The Beer Prophet99,5807,10
emodx,8939,10
Climber77,126172,10
kafka79,133224,10
schyzac,410529,10
TheHolyLance,161129,10
Dr.Brewer99,2894,10
danhitch,62551,10
tyanow,93439,10
canesciorto,204081,10
JNSTEX,53698,10
subtle,18082,10
gobi12,341508,10
beer187,358223,10
namu,330485,10
mayora,65949,10
mb23,426440,10
Lewdass,32883,10
Beerwarlock,288556,10
BrankaNik,342363,10
Empire1965,351227,10
ismelllikebread,462030,10
danielcaetano,273842,10
zer0514,56403,10
eeckhout,58768,10
00german00,206079,10
TheBeerWatcher,137922,10
zguiliano,59247,10
beerandsteak,11749,10
TheBishopco,134433,10
solesaver,90902,10
Phiiit,239906,10
eddiem50,235356,10
ehroyal,61124,10
beerakias,39369,10
BierSchneeman,48522,10
Pictish,288714,10
BierGarten wine and spirits,75857,10
sarfarl,51745,10
HopInMeBeer,109401,10
HopNerd,288800,10
calimo,164621,10
calgone,73809,10
MissingSmithwicks99,2919,10
lucertola,316525,10
zryanz,155640,10
Phictor,153069,10
nathan121,304083,10
PeteyGun84,242393,10
Pfeezor,323043,10
elgranbizarro,337449,10
zchall23,98696,10
TheCartel,29382,10
kamelotdark,74075,10
Fxschaeffer,357149,10
jglanton,106041,10
DrouthyNeebor,213196,10
StigErling,313174,10
Knelson24,425874,10
Ratje,287706,10
TrubLoss,301561,10
idlewoodarian,393927,10
tarsparky,54805,10
sojifio,47068,10
Haru13,399818,10
ErlendA,122558,10
wangsnap,362094,10
BeerXp,270384,10
DatFlycat,4508,10
wasabi1200,155785,10
jglazer75,39560,10
tbag5557,63446,10
celebravar,67935,10
Deriscal,322214,10
maekju82,101083,10
tayael,306210,10
Attackinblack,360051,10
cueto,278583,10
Neulen,416007,10
jessekratina,284718,10
dhoov08004,178531,10
annemette,328775,10
Nevele,121774,10
RealBeerChap,89838,10
richhicr,443505,10
Frohike,31390,10
EarlyCuyler,110172,10
zandcbeer,120849,9
eloid,16983,9
zanfiricoe,5094,9
kdmcguire10,129047,9
savatar,88685,9
Peterhops,428119,9
PeterMon,135119,9
scattershot,95054,9
Btbeers,371588,9
Wolfenstien3D,277579,9
ArwaiyneWarr,285158,9
colej1650,226843,9
cmconrad99,61911,9
clondest99,2638,9
tiarasummer,345403,9
nevditz,4604,9
keithw,65218,9
kalind1313,298953,9
zakdrager,259041,9
Glarosee,360017,9
Pepefromdale,124938,9
jxo,80800,9
ClemMad_Brewer,317139,9
Btankey,70151,9
DosWeenos99,6391,9
emojock,24929,9
e-prezes,40366,9
eRenner,4136,9
newfoundweed,11278,9
John Wentworth99,1562,9
TenEighty,250776,9
HerrKrinkle,252426,9
darladam5511,316603,9
ulises77,342742,9
Lenrick,31811,9
miguelracer,302127,9
gjb968,181346,9
gjkulverston,12402,9
darus161,361023,9
Smudge,122938,9
VipertheIV,162133,9
albasini,6177,9
albertfan5,133067,9
jackdag,241710,9
lowysthename,358480,9
lowernashotah,129191,9
alaimoa,238294,9
Sluskin,236252,9
sudak,219283,9
sudzluvin,43939,9
Lickmygooch69,295352,9
MirkoSabaudia,272860,9
gordondusty,38172,9
txmilligan,18422,9
Slovaaak,2806,9
Slimcane,235588,9
aklamecki,340940,9
ak9oo,112746,9
lucablight,7502,9
sunyjim,119281,9
izzy,34246,9
Rosebeerlover,236775,9
gnylen,5894,9
raiderrob67,333909,9
straydog1998,214675,9
jakentbc,56214,9
Vanbrewver,272470,9
HoosBrews,93528,9
usbadass,66963,9
daviddeep99,3783,9
Valikyte,49505,9
gigaphone,400655,9
unorbert89,454042,9
davelouw,53376,9
panpiwo,462870,9
mikebull,310713,9
loslava,50357,9
RockStrombo,91110,9
stouty1,31761,9
stratocat0,151229,9
mikeB311,304798,9
Beertender99,3066,9
danem,24160,9
dangermutant,317072,9
swalesaint,300329,9
irvineb,194430,9
r4rafael,272290,9
Vishek,408919,9
aleindulger,10662,9
Greenmountme,124057,9
Monpbeer,87070,9
albertk99,5555,9
Howzer420,326335,9
davegram,310368,9
Snortley,77598,9
panyeti,362866,9
BarrettMiller,135664,9
jamiepettinger,249277,9
Valeriotto82,405811,9
mikevid,249515,9
LasCH,424034,9
dayg502,317374,9
Robbert89,160698,9
aleyin,78652,9
gotmos,40262,9
JMG99,3765,9
ChalexLoveBeer,375407,9
ipalotdotcom,319408,9
CraigSheffer,15218,9
agbeer,131294,9
swank2i2,20186,9
MrBrightside53,286301,9
aleworker,368698,9
alesales,148428,9
bun3W,223959,9
bulldogg915,106350,9
goral1991,480987,9
gorbacsov,395003,9
gotebo,8224,9
mhollender22,55700,9
lorirae,103823,9
RodJBeerVenture,433879,9
jale,96614,9
stinkystinky,40884,9
alex1012,56762,9
budman12,28669,9
davidwel,45991,9
HopCircus,320954,9
jamesp,6943,9
palmfrodur,178199,9
AustinGuitar,1647,9
Austinista,146925,9
LambicPentameter,267263,9
vancookalex,142233,9
Huku,383934,9
bshotbox,122694,9
dbrhodes,441518,9
VJJ,131654,9
btree,72817,9
jari87,489908,9
Grandslam,113761,9
RobHiddinga,267552,9
loco_pap,476310,9
RoarHL,410309,9
Vrednyi,431941,9
VonHayes,68250,9
Gromis,96585,9
CraftRebellion,284854,9
RudiMan,325092,9
MikeyLikesIt,30138,9
indiojoe,159899,9
Enza_cz,320562,9
Ace81287,46956,9
stijnve,358830,9
london1o1,28163,9
inthebuff99,936,9
Rudat1992,343972,9
carboy3,85337,9
gpwasr10,39389,9
Aureth,13693,9
brkc,10631,9
deadoralive,99697,9
Jazzy,11288,9
dcswirl,65460,9
Upsbob33,263184,9
alniemann88,477373,9
MsBedelia,238390,9
steeleebird,172843,9
MikeNowick1986,314719,9
MikeTheWizard,91585,9
pawel_sulej,392532,9
mexicelt,204217,9
mg21497,39939,9
ChiTownDeadhead,322117,9
jaydubbelu,128436,9
broflex,409388,9
stefbeerbar,316006,9
lla911,13069,9
BoozeMcD,128718,9
brupelegrini,425812,9
indrafool,207913,9
dan0,15840,9
dahfoto,42704,9
qtrendy,277298,9
bstroh707,144634,9
gertialex,226178,9
dbals,97285,9
ddelk,88238,9
ddell99,923,9
verbivore,7841,9
Ritapisani,350109,9
Rixor,478238,9
brewsconsin,237628,9
pac4life89,23879,9
gax33,82119,9
dednok,147961,9
LOVEMESOMEIPA,292994,9
DHeubs,47585,9
Unibrois,32600,9
HungTuna,75840,9
sydgilmour90,398591,9
MikeFallopian,331499,9
FuzzyK,248267,9
Ruthzapico,242074,9
pythonmets,12013,9
Desmond007,407950,9
maccaferri,111203,9
pyskaty_dawid,175084,9
deanls,244866,9
viking1212,124401,9
vidacafe,176811,9
Lafar255,340691,9
BeerTrek,317451,9
Spiceboy,394311,9
tsgrayson,32938,9
WESSIDEMC,66120,9
Speciarii,157439,9
Jaysus,6634,9
Jayhawk73,157521,9
LagerHogger,38157,9
jaybes,299359,9
MrsSwoop,144822,9
Dioalen,394699,9
Labelnoir,124497,9
BeershopLatina,123168,9
Fixersbrewing,291292,9
RichieMac3,103009,9
reggiekoko,34782,9
liberalamente,217971,9
jbertsch,119873,9
Hannibal88,30063,9
vintagefergie,59962,9
S0rceress0,195062,9
Mike191,40433,9
catchj,379558,9
cat_klotz,227665,9
sremed60,364397,9
brewhaha1,200647,9
ozark123,129489,9
LLLek,317005,9
daemon55,341663,9
dBrEiEnRk,6614,9
ForaThat,39682,9
Cannile,45381,9
LordGandalf,15815,9
Skjonne,13802,9
paydirt,47738,9
pugsbarcom,19377,9
sskyem,335644,9
Gracijani,319775,9
redmile1,8735,9
MxPx1484,57776,9
Munkky,88775,9
carlweathers,41838,9
dadolfi,349721,9
ForenTox,70037,9
leroyneiman,77302,9
ososinsk,332955,9
Aleacolyte,1954,9
AleTamer30,445144,9
osoroso,166660,9
DisPor,426515,9
BeerFred,164553,9
88DrawTap,236398,9
adancer,467762,9
ELDERPURPLE,45338,9
gallan1,396945,9
gam86,332328,9
depruis,67103,9
David562,410818,9
Davesbeerblog,355072,9
NCD,135016,9
greenbean,423441,9
Janishaaaa,351261,9
greg5783,30776,9
pcurran41,77135,9
taeagan,20434,9
takelondon,169594,9
Mickymse,258714,9
adayale,126724,9
lewandossky,418179,9
brewgrav,315416,9
Childeric3,405613,9
amneziak,86250,9
redneckpride,286870,9
Ricard,364222,9
d_a_goody,103524,9
greenh0rn,152919,9
jeepmischief,50131,9
bravowhiskey99,2856,9
spodude,41343,9
BrewNet,355652,9
KrispyKirk,60456,9
deuce1978,18461,9
Harley_Biker,280114,9
lehueve,253615,9
Cooterbridge,291499,9
RengeR,172828,9
speonkcake,99229,9
Anvil99,256924,9
spence3208,244364,9
brettclement,440827,9
Anty_sabourin,270109,9
jedwards,100288,9
LouisJizz,238369,9
EPH,125087,9
Michmike,44088,9
tanis38,66794,9
MichalPJP,394482,9
JRisWasted,414070,9
DaveW,28678,9
mjt127,288388,9
8balls,226369,9
AlexZCologne,44393,9
AlexF4099,2151,9
Sjeep,359633,9
Davydeman,283713,9
Habraem,377568,9
CaptainAirfix,331962,9
LoveDarkBeer,190149,9
rezara100,366075,9
Gouldz01,33292,9
bozz,470381,9
jerrytimes,71804,9
sonnysmith1979,288057,9
mlroseplant,57596,9
jephavn,34340,9
ILB13,48203,9
sov,5368,9
NationWide,3974,9
rfg0829,129579,9
boyd599,528,9
Twieczorek,380852,9
mkebeerparty,78877,9
lefterism7,292804,9
leelavu,57367,9
CaptSpify,43671,9
gremlin45,61292,9
cwooldridge,295498,9
BreweryMonger78,471334,9
cybotic99,2015,9
SirChopin,342256,9
pdiroquois,28001,9
Haggisboy,53956,9
leiniejeff,66317,9
Drury,119443,9
dequevedo,362646,9
ormeas,227560,9
Davebravey,75098,9
DaveSDC,110357,9
maddog20_20,130742,9
SirQuackalot,2577,9
RealAle,34860,9
anotherbassman,43927,9
annahawk,97879,9
mmmmbeer123123,48109,9
mms222,151412,9
Knolan,292697,9
mnbeerguy,10675,9
frogfan99,2133,9
Neurook,421473,9
ReadySetToke,365733,9
jg31,452597,9
Tryggo,418680,9
mmalon3,207277,9
CROchamp,75295,9
Kochompiwo,445507,9
BadGasAssMan,7096,9
StephanieH,155930,9
AlexCorleone,100216,9
adambcarrier,221465,9
Allofall,308626,9
madtappers,142759,9
actone,36789,9
ico,386301,9
psbrewlvr,57759,9
ricardocampos,416455,9
boscoja1,90453,9
boskeunpoeper,321782,9
dgromanis,57452,9
fsvensson,20789,9
Babyboofoo,235710,9
COSTA89,397953,9
onanalancaster,345357,9
Coolhandbrew,234096,9
Harrjitzuu,232428,9
mogydirt,292070,9
EroLin,256160,9
watsonmd,160887,9
lane1222,68925,9
lanceinsf,206166,9
boltonmark,51491,9
waltolla,152060,9
KnitInferno,188543,9
diegolipp,324534,9
digz,81680,9
Amber_Lamps,111285,9
Ratm22,322254,9
booradley2785,60832,9
BryanFong,275836,9
AtticusReasor3,355861,9
achaja,224032,9
acnemaster99,5708,9
cdbob,88314,9
icepick,64630,9
MeithKichon,170743,9
BertVDS,330324,9
wariat74,474861,9
jesus_leal,278065,9
socoguzzler,22440,9
bonzanini13,399572,9
NeonBlackBrain,114485,9
Merin,100608,9
icky09,173590,9
LuckyDuck,85851,9
trevitron,41861,9
Jeff0Hull,42360,9
lachdanan,6917,9
Antivirus,345791,9
Antoine007,414480,9
Anticraft,379764,9
DMorrish,85877,9
BigSquid,65550,9
TripCampbell,302284,9
CutSteel,303628,9
CuzImHoppy,360020,9
cs2501x,164838,9
guinnesses,114821,9
NierBier,351007,9
RastaManDan,43356,9
Kirsch,61434,9
KixRules,123658,9
peogbg,168717,9
abitadude,98429,9
majorbase2,331783,9
cerberus9,58212,9
STiGNZ,105533,9
Adamrandels,290774,9
iamwired,31612,9
cstoreman99,2097,9
GarrettGotu,396818,9
Nicki0329,399529,9
lapsap,6812,9
snowman,6001,9
apc,57490,9
trappiste178,417243,9
Warsteiner,137275,9
Hopicide,50090,9
CHW,174737,9
KingRao,286275,9
KingGerman,96761,9
NightPorter,175742,9
smithlrs2003,27865,9
dixsarah,312622,9
djensen47,86374,9
monsieurlupe,68489,9
primitive,22366,9
husk2240,312085,9
Cellar_dweller,161748,9
ABBeerSnob,318368,9
jimmydean,15729,9
jimthree,66945,9
moncara,252701,9
okitasan,73959,9
kzoobrew,112421,9
archer,270124,9
Simmie77,254347,9
malopied94,422630,9
STUARTMILLER,3334,9
iHateBeerz,379883,9
maltiness,144754,9
SacchCerevisiae,125235,9
moniquec,401725,9
oldstock23,33431,9
Bozwell99,2914,9
mollegar,207392,9
TravelersNotes,423584,9
Treibergs,359194,9
dirtydinguss,36198,9
jimbles85,52771,9
fossil_blue,346677,9
Bbiegrl22,226191,9
Rafasp,333589,9
westcoastbias,28682,9
dman999,273812,9
wesley,11982,9
fognog,103640,9
Stridsmaake,92055,9
sltydg,109469,9
ogm87,310180,9
EspritBulles,275686,9
No_bongo,234363,9
bmacuc,300954,9
Gasperoo,129313,9
arthardie,45779,9
Ramones79,10115,9
Lupulcious85,326966,9
Elscaldieo,267352,9
Bambam57,345022,9
Baluchitherium,423184,9
MeadDoctor2,432847,9
teltrevir,236119,9
pressurewave,105801,9
jlhl,240872,9
arsenal,7278,9
NoBeer4MyDog,125546,9
rnlanders,227539,9
mekjubaksa,80458,9
HLGIV,67416,9
Eltz,386196,9
Elnaer,347250,9
tozac,245869,9
slickmaster,164880,9
fluxkritikal,13565,9
flyweightnate,118788,9
KennyKonif,32067,9
Kennybellew,150483,9
jnageljr,107017,9
jmthomp07,214229,9
robtpeek,377019,9
topcup,75664,9
kschwab14,275636,9
StuOhBrew,231413,9
ktrowland,154403,9
slaterock,7935,9
Chrisd180,387614,9
Drewsi227,90960,9
jlukic,296891,9
meggark,401449,9
peterkh,31970,9
Bamalr,265924,9
Sigmundflower,263555,9
Wellsbeer,410941,9
terjped,286972,9
tenninjas,311015,9
charleskent,97371,9
fogarasia,314907,9
ohthehugemanaT,248205,9
artbub,35682,9
blushing_crow,221278,9
aRBy,110645,9
SaintZymurgy,319500,9
Saint_Rho,369877,9
SaintBonchien,351743,9
bistobhoy,313814,9
Breinstein,112145,9
joehume74,334824,9
obirt2000,164898,9
wikront,341847,9
Chthulhu,39576,9
birrofilo91,262461,9
wildmanzero,14359,9
pet22,247380,9
Saisonlova,137429,9
cheapactuary,39063,9
postroad,103427,9
AxelRipper,193301,9
docbrown84,455327,9
SudsyJason,7444,9
BigMack55,70153,9
rockydog,8303,9
Brewtalizer,206225,9
Brian2000,66821,9
blackandgold18,272188,9
HoPPyToNy,53980,9
topoisomerase,294082,9
tonythet,22513,9
Sikes,123377,9
robsohoppy,100511,9
jmmjunkmail,213432,9
blaheath,90489,9
Hokeman07,163898,9
obscurename,318426,9
whiskeypee,386852,9
Baadnewsbear,176689,9
rockwell,28478,9
motorhed,83409,9
sirebril,267419,9
sirob,9688,9
siokaos,38759,9
Qvanth,296738,9
rodrigobasso,319714,9
Gegrographer,143094,9
motorcycleguy,3795,9
Sicken,215887,9
toniczek,49654,9
meadlover1959,20912,9
1stRndDraught,256741,9
fireyforce,140946,9
fishean,38539,9
fireteacher,129513,9
Superbeero,391236,9
tonyferrari,482427,9
manicminer,379,9
texasanarchist99,2775,9
hotbod47,5967,9
texasbeerlover,21791,9
manson,9337,9
Ebonheart,22968,9
WhatDidIDrink,78051,9
Berxerxes,262408,9
BeverageGeek,415985,9
joesixpack,2873,9
sixpackcharley,15847,9
REROLIM,41680,9
kristerbladh,297876,9
WertMaker,85984,9
Westcoasttex,289553,9
fiedler84,156650,9
dorkasaurus,6782,9
donostistanbul,361472,9
doormouse,45599,9
OlivierP,249645,9
Beantown5,74738,9
johnstonda,379794,9
bignamsHF,295448,9
hopusfocus90,292426,9
Mauritio,445531,9
chickenm,97983,9
hopsgrinder,365770,9
chiefwahoo,89282,9
chino242,9492,9
Catharsis,11113,9
mr1581,147855,9
johnfrink,365301,9
bigrobman,113398,9
bigsexy1978,125050,9
johnkie,202817,9
WhiskyBraj,316431,9
Zippo24,66915,9
manorolo,309821,9
hornedbeast66,8628,9
mothmun,152544,9
mpazmvd,329051,9
JenT,11054,9
SureFaust,349632,9
avdboom,410235,9
avalon75,67760,9
avidbeerdrinker,1135,9
Quirin,247383,9
wine101joe,110153,9
Orgeogre,138977,9
Tobiasbq,324772,9
Tobin_James_05,268648,9
Toipe,421157,9
Evangelion2014,218569,9
bigboyblue88,166732,9
Chungpnk,18322,9
wish,19393,9
wirko,24165,9
notyoursitsmin,370939,9
mralexsee,323078,9
siggi99,334870,9
azaxx,343121,9
koshea,93385,9
ntlktl,213608,9
CatoctinMike,5562,9
ZiggyZ,227486,9
Zidzsi,340546,9
chirolante,327961,9
Cavaron,382877,9
polarbeer678,46018,9
Kafzar,399669,9
KahunaBurger,40965,9
maolucci,133310,9
poolshark99,6319,9
poonpillager,68655,9
Carl,59144,9
hadar77,316596,9
MLAR,419669,9
craftfreak,115001,9
DeHeer,286647,9
ToXBoy,22088,9
DarkGarden,36442,9
SvendNielsen,75257,9
jongobongo,219731,9
romshah,450061,9
GoldForg,270488,9
bier_fuer_hamm,362208,9
mrfy,24403,9
ZeckFR,276869,9
bigbeerguy,32705,9
bigalk,50369,9
feliponk,343933,9
KI9A,85444,9
BRobBeerMan,114552,9
wncbeerules,26811,9
felipewalter,384863,9
BeerManiac6699,4733,9
thePacifican,101770,9
MattBD,175599,9
hoploader,322507,9
thebeerbeast,123380,9
MathiasVDP,252941,9
thebarnesbomb,72250,9
hopmaniacs,388664,9
ronisa73,279117,9
Chuggsta,121081,9
DogfishKing,19048,9
Dogfish_Yeti,231796,9
Cole23,56583,9
cracjo,417770,9
pokey1228,3461,9
BeerMan91,409203,9
Jędrzej,447736,9
mrkleks,333216,9
mrodrigues,290544,9
fatpaul,49603,9
BeerBrah,251366,9
BigDbrews,163403,9
Interurbaner,306197,9
nolsak,301144,9
hopeless,250521,9
Wiggy31,128672,9
handlebar,214212,9
shmupi,56780,9
royalbeer,480316,9
klvn8r,107088,9
klyster,8479,9
rozencz,242995,9
tomivar,189474,9
hannaugh,27391,9
CultHero,39018,9
Mateuszwa92,296574,9
hopachemyeye51,134221,9
chrisnmn,399147,9
Dentoro1231,341136,9
Zane_Hilton,111284,9
Tmoney36,141961,9
KCWarrior,368992,9
dpvrai,46631,9
HighandLow,416479,9
HighlandsBeerGuy,266046,9
knodelsuppe,137191,9
BeerBeak,304706,9
rossbeerme,131585,9
bgamble,47822,9
joshtchan,296375,9
rpaskie,96370,9
TFowl,45136,9
Bold,13691,9
drinkbaar,113647,9
drgangen,182319,9
jriggenbach,50355,9
chusfatboy,304109,9
IRBent,169454,9
Hihosteveareno,277532,9
TimGustavo,358979,9
msears,69286,9
wphilips,123942,9
drawz,74903,9
DominicGS,357210,9
Ozzy87,361973,9
josephspa,308864,9
jordanrich,339103,9
costisd,215204,9
countpudyoola99,1285,9
courtney2073,7233,9
Zantetsuken,105827,9
chuck99,5032,9
Syrianne,233588,9
SylSyl,329316,9
Systembolaget,94418,9
wordemupg,102168,9
rr314,307021,9
ProperBeer,110494,9
josesky,183383,9
shigaleale,104513,9
barcull,66644,9
barbiedoll0808,47196,9
kiwirevo,190799,9
kkieft,23991,9
TGL0782,116547,9
JucaVieira,343259,9
eyelovebeer,98357,9
benwah22,83180,9
homebrewcolin,48475,9
thehammer,90669,9
Juggernaut2005,19184,9
drinksatwork,133820,9
TJO99,3738,9
Tiago_Miranda,383849,9
Ewald99,2944,9
fabivan,140037,9
chunkydark,51811,9
MaDoG99,4275,9
hansongreg89,345974,9
happyhoppy,162251,9
core,32753,9
mchengcit,307872,9
holsgaard,362098,9
thedradle,82049,9
benvenuto,48096,9
shadow,10992,9
AWoj7789,286947,9
Professormalt,234610,9
PJMTL,32298,9
berlinerweisse,350530,9
jp311stud,6210,9
